target_split,source_split,relative_path,source_name,sequence_index,sequence_group,D00,D10,D20,D40
train,val,India_009172.jpg,India,9172,India:000091,0,0,2,0
train,train,India_009173.jpg,India,9173,India:000091,0,0,0,2
train,train,India_009174.jpg,India,9174,India:000091,0,0,0,0
train,train,India_009175.jpg,India,9175,India:000091,1,0,0,0
train,train,India_009176.jpg,India,9176,India:000091,0,0,0,0
train,train,India_009177.jpg,India,9177,India:000091,0,0,0,1
train,train,India_009178.jpg,India,9178,India:000091,1,0,2,0
train,train,India_009179.jpg,India,9179,India:000091,0,0,0,0
train,train,India_009180.jpg,India,9180,India:000091,0,0,1,2
train,train,India_009181.jpg,India,9181,India:000091,0,0,0,0
train,val,India_009182.jpg,India,9182,India:000091,0,0,0,0
train,val,India_009183.jpg,India,9183,India:000091,0,0,0,0
train,train,India_009184.jpg,India,9184,India:000091,0,0,1,0
train,train,India_009185.jpg,India,9185,India:000091,1,0,1,1
train,val,India_009186.jpg,India,9186,India:000091,0,0,0,0
train,train,India_009188.jpg,India,9188,India:000091,0,0,0,0
train,val,India_009189.jpg,India,9189,India:000091,0,0,0,0
train,train,India_009191.jpg,India,9191,India:000091,0,0,0,0
train,train,India_009192.jpg,India,9192,India:000091,0,0,0,0
train,train,India_009193.jpg,India,9193,India:000091,0,0,1,0
train,train,India_009194.jpg,India,9194,India:000091,0,0,0,0
train,val,India_009198.jpg,India,9198,India:000091,0,0,0,0
train,train,India_009199.jpg,India,9199,India:000091,0,0,0,0
train,train,Norway_000600.jpg,Norway,600,Norway:000006,0,0,0,0
train,train,Norway_000601.jpg,Norway,601,Norway:000006,6,0,2,0
train,train,Norway_000602.jpg,Norway,602,Norway:000006,0,1,1,0
train,val,Norway_000603.jpg,Norway,603,Norway:000006,6,1,3,0
train,train,Norway_000604.jpg,Norway,604,Norway:000006,0,1,0,0
train,train,Norway_000605.jpg,Norway,605,Norway:000006,0,0,0,0
train,train,Norway_000606.jpg,Norway,606,Norway:000006,3,0,0,2
train,train,Norway_000607.jpg,Norway,607,Norway:000006,0,0,0,0
train,train,Norway_000608.jpg,Norway,608,Norway:000006,1,0,0,0
train,train,Norway_000609.jpg,Norway,609,Norway:000006,0,0,0,0
train,train,Norway_000610.jpg,Norway,610,Norway:000006,0,0,0,0
train,train,Norway_000611.jpg,Norway,611,Norway:000006,0,0,0,0
train,train,Norway_000612.jpg,Norway,612,Norway:000006,0,0,0,0
train,train,Norway_000613.jpg,Norway,613,Norway:000006,0,0,0,0
train,train,Norway_000614.jpg,Norway,614,Norway:000006,0,0,0,0
train,train,Norway_000615.jpg,Norway,615,Norway:000006,0,0,0,0
train,train,Norway_000616.jpg,Norway,616,Norway:000006,0,0,0,0
train,val,Norway_000617.jpg,Norway,617,Norway:000006,0,0,0,0
train,train,Norway_000618.jpg,Norway,618,Norway:000006,3,1,0,0
train,train,Norway_000619.jpg,Norway,619,Norway:000006,0,0,0,0
train,train,Norway_000620.jpg,Norway,620,Norway:000006,4,0,0,0
train,train,Norway_000621.jpg,Norway,621,Norway:000006,0,0,0,0
train,train,Norway_000622.jpg,Norway,622,Norway:000006,2,1,0,0
train,train,Norway_000623.jpg,Norway,623,Norway:000006,0,0,0,0
train,train,Norway_000624.jpg,Norway,624,Norway:000006,0,0,0,0
train,train,Norway_000625.jpg,Norway,625,Norway:000006,0,0,0,0
train,train,Norway_000626.jpg,Norway,626,Norway:000006,0,0,0,0
train,train,Norway_000627.jpg,Norway,627,Norway:000006,0,0,0,0
train,val,Norway_000628.jpg,Norway,628,Norway:000006,0,0,0,0
train,train,Norway_000629.jpg,Norway,629,Norway:000006,7,0,0,0
train,train,Norway_000630.jpg,Norway,630,Norway:000006,0,0,0,0
train,train,Norway_000631.jpg,Norway,631,Norway:000006,1,0,0,0
train,train,Norway_000632.jpg,Norway,632,Norway:000006,2,1,0,0
train,train,Norway_000633.jpg,Norway,633,Norway:000006,22,2,2,3
train,train,Norway_000634.jpg,Norway,634,Norway:000006,1,0,1,0
train,train,Norway_000635.jpg,Norway,635,Norway:000006,0,0,0,0
train,train,Norway_000636.jpg,Norway,636,Norway:000006,15,0,1,0
train,val,Norway_000637.jpg,Norway,637,Norway:000006,0,0,0,0
train,train,Norway_000638.jpg,Norway,638,Norway:000006,16,0,1,0
train,val,Norway_000639.jpg,Norway,639,Norway:000006,1,1,0,0
train,train,Norway_000640.jpg,Norway,640,Norway:000006,4,0,1,0
train,train,Norway_000641.jpg,Norway,641,Norway:000006,0,0,0,0
train,train,Norway_000642.jpg,Norway,642,Norway:000006,0,0,0,0
train,train,Norway_000643.jpg,Norway,643,Norway:000006,0,0,0,0
train,train,Norway_000644.jpg,Norway,644,Norway:000006,0,0,0,0
train,train,Norway_000645.jpg,Norway,645,Norway:000006,10,2,0,0
train,train,Norway_000646.jpg,Norway,646,Norway:000006,0,0,0,0
train,train,Norway_000647.jpg,Norway,647,Norway:000006,4,0,0,0
train,train,Norway_000648.jpg,Norway,648,Norway:000006,0,0,0,0
train,train,Norway_000649.jpg,Norway,649,Norway:000006,0,0,0,0
train,train,Norway_000650.jpg,Norway,650,Norway:000006,0,0,0,0
train,train,Norway_000651.jpg,Norway,651,Norway:000006,0,0,0,0
train,val,Norway_000652.jpg,Norway,652,Norway:000006,0,0,0,0
train,train,Norway_000653.jpg,Norway,653,Norway:000006,3,2,0,0
train,train,Norway_000654.jpg,Norway,654,Norway:000006,3,0,0,1
train,train,Norway_000655.jpg,Norway,655,Norway:000006,0,0,0,0
train,val,Norway_000656.jpg,Norway,656,Norway:000006,0,0,0,0
train,train,Norway_000657.jpg,Norway,657,Norway:000006,0,0,0,0
train,val,Norway_000658.jpg,Norway,658,Norway:000006,0,0,0,0
train,train,Norway_000659.jpg,Norway,659,Norway:000006,0,0,0,0
train,val,Norway_000660.jpg,Norway,660,Norway:000006,0,0,0,0
train,train,Norway_000661.jpg,Norway,661,Norway:000006,1,0,0,0
train,train,Norway_000662.jpg,Norway,662,Norway:000006,0,0,0,0
train,train,Norway_000663.jpg,Norway,663,Norway:000006,3,1,0,0
train,train,Norway_000664.jpg,Norway,664,Norway:000006,0,0,0,0
train,train,Norway_000665.jpg,Norway,665,Norway:000006,0,0,0,0
train,train,Norway_000666.jpg,Norway,666,Norway:000006,0,0,0,0
train,train,Norway_000667.jpg,Norway,667,Norway:000006,0,0,0,0
train,train,Norway_000668.jpg,Norway,668,Norway:000006,0,0,0,0
train,train,Norway_000669.jpg,Norway,669,Norway:000006,0,0,0,0
train,train,Norway_000670.jpg,Norway,670,Norway:000006,0,0,0,0
train,train,Norway_000671.jpg,Norway,671,Norway:000006,0,0,0,0
train,train,Norway_000672.jpg,Norway,672,Norway:000006,0,0,0,0
train,train,Norway_000673.jpg,Norway,673,Norway:000006,0,0,0,0
train,train,Norway_000674.jpg,Norway,674,Norway:000006,0,0,0,0
train,train,Norway_000675.jpg,Norway,675,Norway:000006,0,0,0,0
train,train,Norway_000676.jpg,Norway,676,Norway:000006,0,0,0,0
train,train,Norway_000677.jpg,Norway,677,Norway:000006,1,0,0,0
train,train,Norway_000678.jpg,Norway,678,Norway:000006,9,2,2,1
train,train,Norway_000679.jpg,Norway,679,Norway:000006,1,0,0,0
train,train,Norway_000680.jpg,Norway,680,Norway:000006,0,0,0,0
train,val,Norway_000681.jpg,Norway,681,Norway:000006,0,1,0,0
train,train,Norway_000682.jpg,Norway,682,Norway:000006,0,0,0,0
train,val,Norway_000683.jpg,Norway,683,Norway:000006,0,0,0,1
train,train,Norway_000684.jpg,Norway,684,Norway:000006,0,0,0,0
train,val,Norway_000685.jpg,Norway,685,Norway:000006,0,0,0,0
train,train,Norway_000686.jpg,Norway,686,Norway:000006,0,0,0,0
train,train,Norway_000687.jpg,Norway,687,Norway:000006,0,0,0,0
train,train,Norway_000688.jpg,Norway,688,Norway:000006,2,0,0,0
train,train,Norway_000689.jpg,Norway,689,Norway:000006,0,0,0,0
train,train,Norway_000690.jpg,Norway,690,Norway:000006,1,0,0,0
train,train,Norway_000691.jpg,Norway,691,Norway:000006,0,0,0,0
train,train,Norway_000692.jpg,Norway,692,Norway:000006,2,0,0,0
train,val,Norway_000693.jpg,Norway,693,Norway:000006,0,0,0,0
train,train,Norway_000694.jpg,Norway,694,Norway:000006,2,0,0,0
train,train,Norway_000695.jpg,Norway,695,Norway:000006,3,0,0,0
train,train,Norway_000696.jpg,Norway,696,Norway:000006,0,1,0,0
train,train,Norway_000697.jpg,Norway,697,Norway:000006,9,0,0,0
train,train,Norway_000698.jpg,Norway,698,Norway:000006,2,2,0,0
train,train,Norway_000699.jpg,Norway,699,Norway:000006,1,0,0,0
train,train,India_004302.jpg,India,4302,India:000043,0,0,0,0
train,train,India_004304.jpg,India,4304,India:000043,0,0,0,0
train,train,India_004306.jpg,India,4306,India:000043,0,0,0,0
train,train,India_004307.jpg,India,4307,India:000043,0,0,0,0
train,val,India_004308.jpg,India,4308,India:000043,0,0,0,0
train,train,India_004309.jpg,India,4309,India:000043,0,0,2,0
train,train,India_004310.jpg,India,4310,India:000043,0,0,1,0
train,train,India_004311.jpg,India,4311,India:000043,1,0,1,0
train,train,India_004312.jpg,India,4312,India:000043,0,0,0,1
train,val,India_004313.jpg,India,4313,India:000043,0,0,0,0
train,train,India_004315.jpg,India,4315,India:000043,0,0,1,0
train,val,India_004316.jpg,India,4316,India:000043,0,0,1,0
train,train,India_004318.jpg,India,4318,India:000043,0,0,0,0
train,val,India_004319.jpg,India,4319,India:000043,0,0,0,0
train,train,India_004320.jpg,India,4320,India:000043,2,0,0,1
train,train,India_004321.jpg,India,4321,India:000043,0,0,0,5
train,train,India_004324.jpg,India,4324,India:000043,0,0,0,0
train,val,India_004327.jpg,India,4327,India:000043,0,0,0,2
train,train,India_004328.jpg,India,4328,India:000043,0,0,0,0
train,train,India_004329.jpg,India,4329,India:000043,0,0,0,0
train,val,India_004331.jpg,India,4331,India:000043,1,0,1,2
train,train,India_004332.jpg,India,4332,India:000043,0,0,0,0
train,train,India_004334.jpg,India,4334,India:000043,0,0,0,0
train,val,India_004337.jpg,India,4337,India:000043,0,0,0,0
train,train,India_004338.jpg,India,4338,India:000043,1,0,0,3
train,train,India_004339.jpg,India,4339,India:000043,0,0,0,0
train,train,India_004340.jpg,India,4340,India:000043,0,0,0,5
train,train,India_004341.jpg,India,4341,India:000043,2,0,0,0
train,train,India_004342.jpg,India,4342,India:000043,0,0,1,2
train,train,India_004343.jpg,India,4343,India:000043,0,0,1,3
train,train,India_004344.jpg,India,4344,India:000043,0,0,0,0
train,val,India_004345.jpg,India,4345,India:000043,0,0,0,7
train,train,India_004346.jpg,India,4346,India:000043,0,0,0,0
train,train,India_004348.jpg,India,4348,India:000043,0,0,1,0
train,val,India_004349.jpg,India,4349,India:000043,0,0,0,0
train,train,India_004352.jpg,India,4352,India:000043,1,0,2,0
train,train,India_004353.jpg,India,4353,India:000043,0,0,0,0
train,train,India_004354.jpg,India,4354,India:000043,0,0,0,0
train,train,India_004355.jpg,India,4355,India:000043,0,0,0,0
train,train,India_004356.jpg,India,4356,India:000043,0,0,0,0
train,train,India_004357.jpg,India,4357,India:000043,0,0,0,0
train,val,India_004358.jpg,India,4358,India:000043,0,0,0,0
train,train,India_004359.jpg,India,4359,India:000043,0,0,1,0
train,train,India_004361.jpg,India,4361,India:000043,0,0,0,0
train,train,India_004362.jpg,India,4362,India:000043,0,0,0,0
train,train,India_004363.jpg,India,4363,India:000043,0,0,0,3
train,train,India_004364.jpg,India,4364,India:000043,2,0,1,0
train,train,India_004365.jpg,India,4365,India:000043,1,0,1,2
train,train,India_004366.jpg,India,4366,India:000043,0,0,1,0
train,val,India_004367.jpg,India,4367,India:000043,0,0,0,0
train,train,India_004368.jpg,India,4368,India:000043,0,0,0,0
train,train,India_004369.jpg,India,4369,India:000043,0,0,0,0
train,train,India_004370.jpg,India,4370,India:000043,1,0,0,2
train,train,India_004371.jpg,India,4371,India:000043,1,0,2,0
train,train,India_004373.jpg,India,4373,India:000043,0,0,0,0
train,train,India_004374.jpg,India,4374,India:000043,1,0,0,0
train,val,India_004375.jpg,India,4375,India:000043,0,0,1,0
train,train,India_004376.jpg,India,4376,India:000043,1,0,1,0
train,train,India_004377.jpg,India,4377,India:000043,0,0,0,0
train,train,India_004380.jpg,India,4380,India:000043,0,0,0,0
train,train,India_004381.jpg,India,4381,India:000043,0,0,0,0
train,val,India_004385.jpg,India,4385,India:000043,1,0,1,2
train,train,India_004386.jpg,India,4386,India:000043,0,0,0,0
train,train,India_004387.jpg,India,4387,India:000043,0,0,0,1
train,train,India_004388.jpg,India,4388,India:000043,0,0,0,0
train,train,India_004389.jpg,India,4389,India:000043,0,0,0,0
train,train,India_004390.jpg,India,4390,India:000043,0,0,0,0
train,train,India_004392.jpg,India,4392,India:000043,0,0,0,3
train,val,India_004393.jpg,India,4393,India:000043,0,0,0,1
train,val,India_004394.jpg,India,4394,India:000043,0,0,0,0
train,train,India_004395.jpg,India,4395,India:000043,0,0,0,0
train,train,India_004396.jpg,India,4396,India:000043,0,0,0,0
train,train,India_004398.jpg,India,4398,India:000043,2,0,1,5
train,train,India_004399.jpg,India,4399,India:000043,0,0,0,0
val,train,India_001200.jpg,India,1200,India:000012,0,0,1,1
val,train,India_001201.jpg,India,1201,India:000012,0,1,0,0
val,train,India_001203.jpg,India,1203,India:000012,0,0,0,0
val,train,India_001204.jpg,India,1204,India:000012,0,0,0,0
val,train,India_001207.jpg,India,1207,India:000012,2,1,0,0
val,val,India_001208.jpg,India,1208,India:000012,0,0,0,0
val,train,India_001210.jpg,India,1210,India:000012,0,0,0,0
val,train,India_001211.jpg,India,1211,India:000012,0,0,0,0
val,train,India_001213.jpg,India,1213,India:000012,0,0,1,1
val,train,India_001217.jpg,India,1217,India:000012,0,0,0,0
val,train,India_001218.jpg,India,1218,India:000012,0,0,0,0
val,train,India_001219.jpg,India,1219,India:000012,0,0,0,0
val,train,India_001220.jpg,India,1220,India:000012,0,0,0,0
val,train,India_001221.jpg,India,1221,India:000012,0,0,0,0
val,val,India_001222.jpg,India,1222,India:000012,0,0,0,3
val,val,India_001225.jpg,India,1225,India:000012,0,0,0,2
val,train,India_001227.jpg,India,1227,India:000012,0,0,0,0
val,train,India_001228.jpg,India,1228,India:000012,0,0,1,0
val,train,India_001229.jpg,India,1229,India:000012,0,0,0,0
val,train,India_001230.jpg,India,1230,India:000012,0,0,0,4
val,train,India_001231.jpg,India,1231,India:000012,0,0,0,0
val,val,India_001232.jpg,India,1232,India:000012,0,0,1,1
val,train,India_001234.jpg,India,1234,India:000012,0,0,0,4
val,train,India_001235.jpg,India,1235,India:000012,0,0,0,0
val,train,India_001236.jpg,India,1236,India:000012,1,0,1,3
val,train,India_001238.jpg,India,1238,India:000012,0,0,0,0
val,train,India_001239.jpg,India,1239,India:000012,0,0,0,4
val,train,India_001240.jpg,India,1240,India:000012,0,0,0,0
val,train,India_001241.jpg,India,1241,India:000012,0,0,1,0
val,val,India_001242.jpg,India,1242,India:000012,0,0,0,1
val,train,India_001243.jpg,India,1243,India:000012,0,0,0,0
val,train,India_001244.jpg,India,1244,India:000012,0,0,1,0
val,train,India_001245.jpg,India,1245,India:000012,0,0,0,0
val,train,India_001246.jpg,India,1246,India:000012,0,0,1,1
val,train,India_001247.jpg,India,1247,India:000012,0,0,1,2
val,val,India_001249.jpg,India,1249,India:000012,0,0,1,0
val,train,India_001250.jpg,India,1250,India:000012,0,0,0,1
val,train,India_001251.jpg,India,1251,India:000012,0,0,0,5
val,train,India_001252.jpg,India,1252,India:000012,0,0,0,0
val,val,India_001253.jpg,India,1253,India:000012,0,0,1,0
val,train,India_001254.jpg,India,1254,India:000012,1,0,0,1
val,val,India_001257.jpg,India,1257,India:000012,0,0,0,0
val,train,India_001259.jpg,India,1259,India:000012,0,0,0,0
val,train,India_001260.jpg,India,1260,India:000012,0,0,0,0
val,train,India_001261.jpg,India,1261,India:000012,0,0,0,0
val,train,India_001262.jpg,India,1262,India:000012,0,0,1,1
val,val,India_001263.jpg,India,1263,India:000012,0,0,0,0
val,train,India_001264.jpg,India,1264,India:000012,0,0,0,0
val,val,India_001265.jpg,India,1265,India:000012,0,0,0,0
val,train,India_001266.jpg,India,1266,India:000012,1,1,0,2
val,train,India_001267.jpg,India,1267,India:000012,0,0,2,0
val,train,India_001268.jpg,India,1268,India:000012,0,0,0,0
val,train,India_001269.jpg,India,1269,India:000012,0,0,0,0
val,train,India_001270.jpg,India,1270,India:000012,0,0,0,0
val,train,India_001271.jpg,India,1271,India:000012,0,0,0,1
val,train,India_001272.jpg,India,1272,India:000012,0,0,0,0
val,train,India_001273.jpg,India,1273,India:000012,0,0,0,0
val,train,India_001275.jpg,India,1275,India:000012,1,0,0,1
val,val,India_001276.jpg,India,1276,India:000012,0,0,1,0
val,train,India_001278.jpg,India,1278,India:000012,1,0,0,0
val,train,India_001279.jpg,India,1279,India:000012,0,0,1,0
val,val,India_001281.jpg,India,1281,India:000012,0,0,0,0
val,train,India_001282.jpg,India,1282,India:000012,0,0,0,0
val,train,India_001284.jpg,India,1284,India:000012,0,0,1,0
val,train,India_001286.jpg,India,1286,India:000012,0,0,0,0
val,train,India_001287.jpg,India,1287,India:000012,1,0,2,6
val,val,India_001289.jpg,India,1289,India:000012,0,0,0,0
val,train,India_001291.jpg,India,1291,India:000012,0,0,1,0
val,train,India_001292.jpg,India,1292,India:000012,0,0,0,0
val,train,India_001294.jpg,India,1294,India:000012,0,0,0,3
val,train,India_001295.jpg,India,1295,India:000012,2,0,0,2
val,val,India_001297.jpg,India,1297,India:000012,0,0,0,0
val,train,India_001299.jpg,India,1299,India:000012,0,0,0,0
train,train,India_007701.jpg,India,7701,India:000077,0,0,0,0
train,train,India_007702.jpg,India,7702,India:000077,0,0,1,0
train,train,India_007703.jpg,India,7703,India:000077,0,0,0,0
train,train,India_007704.jpg,India,7704,India:000077,0,0,1,0
train,train,India_007706.jpg,India,7706,India:000077,2,0,2,2
train,train,India_007707.jpg,India,7707,India:000077,1,0,1,1
train,train,India_007708.jpg,India,7708,India:000077,0,0,1,0
train,train,India_007709.jpg,India,7709,India:000077,0,0,0,0
train,train,India_007710.jpg,India,7710,India:000077,0,0,0,0
train,train,India_007712.jpg,India,7712,India:000077,0,0,0,1
train,train,India_007713.jpg,India,7713,India:000077,2,0,0,3
train,train,India_007714.jpg,India,7714,India:000077,0,0,0,0
train,train,India_007716.jpg,India,7716,India:000077,1,0,1,1
train,train,India_007717.jpg,India,7717,India:000077,0,0,0,0
train,train,India_007718.jpg,India,7718,India:000077,0,0,1,0
train,train,India_007719.jpg,India,7719,India:000077,0,0,0,0
train,train,India_007720.jpg,India,7720,India:000077,1,0,1,2
train,val,India_007722.jpg,India,7722,India:000077,0,0,0,1
train,train,India_007723.jpg,India,7723,India:000077,0,0,0,3
train,train,India_007724.jpg,India,7724,India:000077,0,0,0,0
train,val,India_007725.jpg,India,7725,India:000077,0,0,0,0
train,val,India_007727.jpg,India,7727,India:000077,0,0,0,0
train,train,India_007728.jpg,India,7728,India:000077,0,0,0,0
train,train,India_007729.jpg,India,7729,India:000077,0,0,0,0
train,train,India_007730.jpg,India,7730,India:000077,0,0,0,0
train,val,India_007732.jpg,India,7732,India:000077,1,0,0,0
train,val,India_007733.jpg,India,7733,India:000077,0,0,0,0
train,train,India_007734.jpg,India,7734,India:000077,0,0,0,3
train,train,India_007735.jpg,India,7735,India:000077,1,0,2,1
train,train,India_007736.jpg,India,7736,India:000077,1,0,0,0
train,train,India_007737.jpg,India,7737,India:000077,0,0,0,1
train,train,India_007739.jpg,India,7739,India:000077,0,0,0,0
train,train,India_007740.jpg,India,7740,India:000077,0,0,1,1
train,train,India_007741.jpg,India,7741,India:000077,0,0,1,0
train,train,India_007742.jpg,India,7742,India:000077,0,0,0,0
train,train,India_007744.jpg,India,7744,India:000077,0,0,0,0
train,val,India_007745.jpg,India,7745,India:000077,2,0,1,1
train,train,India_007748.jpg,India,7748,India:000077,0,0,0,0
train,train,India_007749.jpg,India,7749,India:000077,0,0,1,6
train,train,India_007750.jpg,India,7750,India:000077,0,0,0,0
train,val,India_007752.jpg,India,7752,India:000077,0,0,0,0
train,train,India_007753.jpg,India,7753,India:000077,0,0,0,0
train,train,India_007754.jpg,India,7754,India:000077,0,0,0,0
train,train,India_007755.jpg,India,7755,India:000077,1,0,0,0
train,val,India_007756.jpg,India,7756,India:000077,0,0,0,0
train,train,India_007757.jpg,India,7757,India:000077,0,0,0,0
train,train,India_007758.jpg,India,7758,India:000077,1,0,0,0
train,val,India_007759.jpg,India,7759,India:000077,0,0,0,0
train,train,India_007761.jpg,India,7761,India:000077,0,0,1,0
train,train,India_007762.jpg,India,7762,India:000077,0,0,0,0
train,val,India_007763.jpg,India,7763,India:000077,0,0,0,0
train,val,India_007764.jpg,India,7764,India:000077,0,0,0,0
train,train,India_007765.jpg,India,7765,India:000077,0,0,0,0
train,train,India_007766.jpg,India,7766,India:000077,0,0,2,6
train,train,India_007767.jpg,India,7767,India:000077,0,0,1,0
train,val,India_007768.jpg,India,7768,India:000077,0,0,0,0
train,train,India_007769.jpg,India,7769,India:000077,0,0,1,0
train,train,India_007770.jpg,India,7770,India:000077,0,0,0,0
train,train,India_007771.jpg,India,7771,India:000077,0,0,0,0
train,val,India_007772.jpg,India,7772,India:000077,0,0,1,0
train,train,India_007776.jpg,India,7776,India:000077,0,0,0,0
train,train,India_007777.jpg,India,7777,India:000077,0,0,0,0
train,train,India_007778.jpg,India,7778,India:000077,0,0,0,0
train,train,India_007779.jpg,India,7779,India:000077,0,0,1,0
train,train,India_007780.jpg,India,7780,India:000077,0,0,0,0
train,train,India_007781.jpg,India,7781,India:000077,0,0,0,5
train,train,India_007782.jpg,India,7782,India:000077,1,0,0,1
train,train,India_007784.jpg,India,7784,India:000077,0,0,0,0
train,train,India_007785.jpg,India,7785,India:000077,1,0,1,3
train,train,India_007787.jpg,India,7787,India:000077,0,0,0,0
train,train,India_007789.jpg,India,7789,India:000077,1,0,1,1
train,train,India_007790.jpg,India,7790,India:000077,0,0,0,0
train,train,India_007791.jpg,India,7791,India:000077,0,0,0,3
train,val,India_007792.jpg,India,7792,India:000077,0,0,0,0
train,train,India_007794.jpg,India,7794,India:000077,0,0,0,0
train,train,India_007795.jpg,India,7795,India:000077,0,0,0,0
train,train,India_007796.jpg,India,7796,India:000077,1,0,0,0
train,train,India_007799.jpg,India,7799,India:000077,0,0,0,0
train,train,Norway_003700.jpg,Norway,3700,Norway:000037,2,0,0,0
train,train,Norway_003701.jpg,Norway,3701,Norway:000037,2,0,0,0
train,train,Norway_003702.jpg,Norway,3702,Norway:000037,2,0,0,0
train,val,Norway_003703.jpg,Norway,3703,Norway:000037,3,1,0,0
train,train,Norway_003704.jpg,Norway,3704,Norway:000037,0,0,0,0
train,train,Norway_003705.jpg,Norway,3705,Norway:000037,0,0,0,0
train,train,Norway_003706.jpg,Norway,3706,Norway:000037,0,0,0,0
train,train,Norway_003707.jpg,Norway,3707,Norway:000037,4,0,1,0
train,val,Norway_003708.jpg,Norway,3708,Norway:000037,0,3,0,0
train,train,Norway_003709.jpg,Norway,3709,Norway:000037,0,0,0,0
train,val,Norway_003710.jpg,Norway,3710,Norway:000037,0,0,0,0
train,val,Norway_003711.jpg,Norway,3711,Norway:000037,1,0,0,0
train,train,Norway_003712.jpg,Norway,3712,Norway:000037,0,0,0,0
train,train,Norway_003713.jpg,Norway,3713,Norway:000037,1,0,0,0
train,train,Norway_003714.jpg,Norway,3714,Norway:000037,0,0,0,0
train,train,Norway_003715.jpg,Norway,3715,Norway:000037,1,0,0,0
train,val,Norway_003716.jpg,Norway,3716,Norway:000037,0,0,0,0
train,train,Norway_003717.jpg,Norway,3717,Norway:000037,4,0,0,0
train,train,Norway_003718.jpg,Norway,3718,Norway:000037,0,0,0,0
train,train,Norway_003719.jpg,Norway,3719,Norway:000037,0,1,0,0
train,train,Norway_003720.jpg,Norway,3720,Norway:000037,5,0,0,0
train,train,Norway_003721.jpg,Norway,3721,Norway:000037,6,5,0,0
train,train,Norway_003722.jpg,Norway,3722,Norway:000037,1,0,0,0
train,train,Norway_003723.jpg,Norway,3723,Norway:000037,1,0,0,0
train,train,Norway_003724.jpg,Norway,3724,Norway:000037,0,0,0,0
train,train,Norway_003725.jpg,Norway,3725,Norway:000037,0,0,0,0
train,train,Norway_003726.jpg,Norway,3726,Norway:000037,0,0,0,0
train,train,Norway_003727.jpg,Norway,3727,Norway:000037,5,0,0,0
train,train,Norway_003728.jpg,Norway,3728,Norway:000037,0,0,0,0
train,train,Norway_003729.jpg,Norway,3729,Norway:000037,0,0,0,0
train,train,Norway_003730.jpg,Norway,3730,Norway:000037,20,7,0,0
train,train,Norway_003731.jpg,Norway,3731,Norway:000037,0,0,0,0
train,train,Norway_003732.jpg,Norway,3732,Norway:000037,0,0,0,0
train,train,Norway_003733.jpg,Norway,3733,Norway:000037,0,0,0,0
train,train,Norway_003734.jpg,Norway,3734,Norway:000037,0,0,0,0
train,train,Norway_003735.jpg,Norway,3735,Norway:000037,1,0,0,0
train,train,Norway_003736.jpg,Norway,3736,Norway:000037,2,1,0,0
train,train,Norway_003737.jpg,Norway,3737,Norway:000037,0,0,0,0
train,val,Norway_003738.jpg,Norway,3738,Norway:000037,0,0,0,0
train,train,Norway_003739.jpg,Norway,3739,Norway:000037,0,0,0,0
train,train,Norway_003740.jpg,Norway,3740,Norway:000037,1,1,0,0
train,train,Norway_003741.jpg,Norway,3741,Norway:000037,1,0,0,1
train,train,Norway_003742.jpg,Norway,3742,Norway:000037,1,0,0,0
train,train,Norway_003743.jpg,Norway,3743,Norway:000037,0,0,0,0
train,train,Norway_003744.jpg,Norway,3744,Norway:000037,0,0,0,0
train,train,Norway_003745.jpg,Norway,3745,Norway:000037,0,0,0,0
train,train,Norway_003746.jpg,Norway,3746,Norway:000037,0,0,0,0
train,val,Norway_003747.jpg,Norway,3747,Norway:000037,1,0,0,0
train,train,Norway_003748.jpg,Norway,3748,Norway:000037,1,0,0,0
train,train,Norway_003749.jpg,Norway,3749,Norway:000037,0,0,0,0
train,train,Norway_003750.jpg,Norway,3750,Norway:000037,1,2,0,0
train,train,Norway_003751.jpg,Norway,3751,Norway:000037,0,0,0,0
train,train,Norway_003752.jpg,Norway,3752,Norway:000037,0,0,0,0
train,val,Norway_003753.jpg,Norway,3753,Norway:000037,0,0,0,0
train,train,Norway_003754.jpg,Norway,3754,Norway:000037,5,1,0,0
train,train,Norway_003755.jpg,Norway,3755,Norway:000037,0,0,0,0
train,train,Norway_003756.jpg,Norway,3756,Norway:000037,14,3,0,0
train,val,Norway_003757.jpg,Norway,3757,Norway:000037,0,0,0,0
train,train,Norway_003758.jpg,Norway,3758,Norway:000037,0,0,0,0
train,train,Norway_003759.jpg,Norway,3759,Norway:000037,0,0,0,0
train,train,Norway_003760.jpg,Norway,3760,Norway:000037,0,0,0,0
train,train,Norway_003761.jpg,Norway,3761,Norway:000037,1,0,0,0
train,val,Norway_003762.jpg,Norway,3762,Norway:000037,0,0,0,0
train,train,Norway_003763.jpg,Norway,3763,Norway:000037,0,0,0,0
train,train,Norway_003764.jpg,Norway,3764,Norway:000037,1,0,0,0
train,train,Norway_003765.jpg,Norway,3765,Norway:000037,1,0,0,0
train,train,Norway_003766.jpg,Norway,3766,Norway:000037,3,0,0,0
train,train,Norway_003767.jpg,Norway,3767,Norway:000037,3,0,1,0
train,train,Norway_003768.jpg,Norway,3768,Norway:000037,0,0,0,0
train,train,Norway_003769.jpg,Norway,3769,Norway:000037,0,0,0,0
train,train,Norway_003770.jpg,Norway,3770,Norway:000037,0,0,0,0
train,train,Norway_003771.jpg,Norway,3771,Norway:000037,2,1,0,0
